Nome,Preço,Categoria,Data
Picanha Bovina Bife Reserva Bandeja Kg,"R$ 109,90","São Vicente
Carnes, Aves E Peixes
Carnes
Bovinos Resfriados",2025/05/20 10:50
Costela Do Dianteiro Bovina Com Osso Assado De Tiras Maturatta Congelada Kg,"R$ 44,90","São Vicente
Carnes, Aves E Peixes
Carnes
Bovinos Resfriados",2025/05/20 10:50
Escalope Filé Mignon Bovino Bandeja Kg,"R$ 109,90","São Vicente
Carnes, Aves E Peixes
Carnes
Bovinos Resfriados",2025/05/20 10:50
Coxão Duro Bovino Redbeef Reserva Bandeja Kg,"R$ 54,90","São Vicente
Carnes, Aves E Peixes
Carnes
Bovinos Resfriados",2025/05/20 10:50
Ponta De Peito Bovina Fatiada Reserva Bandeja Kg,"R$ 44,90","São Vicente
Carnes, Aves E Peixes
Carnes
Bovinos Resfriados",2025/05/20 10:50
Ponta De Peito Bovina Sem Osso Reserva Peça Kg,"R$ 44,90","São Vicente
Carnes, Aves E Peixes
Carnes
Bovinos Resfriados",2025/05/20 10:50
Fraldinha Bovina Bandeja Kg,"R$ 46,90","São Vicente
Carnes, Aves E Peixes
Carnes
Bovinos Resfriados",2025/05/20 10:50
Miolo De Alcatra Bovino Bombom Reserva Bandeja Kg,"R$ 64,90","São Vicente
Carnes, Aves E Peixes
Carnes
Bovinos Resfriados",2025/05/20 10:50
Coxão Mole Bovino Bife Light Reserva Bandeja Kg,"R$ 57,90","São Vicente
Carnes, Aves E Peixes
Carnes
Bovinos Resfriados",2025/05/20 10:50
Coxão Mole Bovino Flatbeef Reserva Bandeja Kg,"R$ 57,90","São Vicente
Carnes, Aves E Peixes
Carnes
Bovinos Resfriados",2025/05/20 10:50
Coxão Duro Bovino Bife A Role Reserva Bandeja Kg,"R$ 51,90","São Vicente
Carnes, Aves E Peixes
Carnes
Bovinos Resfriados",2025/05/20 10:50
Coxão Duro Bovino Moído Reserva Bandeja Kg,"R$ 51,90","São Vicente
Carnes, Aves E Peixes
Carnes
Bovinos Resfriados",2025/05/20 10:50
Paleta Bovina Peixinho Especial Reserva Bandeja Kg,"R$ 46,90","São Vicente
Carnes, Aves E Peixes
Carnes
Bovinos Resfriados",2025/05/20 10:50
Capa De File Bovino Bandeja Kg,"R$ 42,90","São Vicente
Carnes, Aves E Peixes
Carnes
Bovinos Resfriados",2025/05/20 10:50
Miúdo Língua De Boi Bandeja Kg,"R$ 16,90","São Vicente
Carnes, Aves E Peixes
Carnes
Bovinos Resfriados",2025/05/20 10:50
Miúdo Fígado De Boi Bandeja Kg,"R$ 19,90","São Vicente
Carnes, Aves E Peixes
Carnes
Bovinos Resfriados",2025/05/20 10:50
Cupim Maturatta Kg,"R$ 59,90","São Vicente
Carnes, Aves E Peixes
Carnes
Bovinos Resfriados",2025/05/20 10:50
Maminha Maturatta Bandeja Kg,"R$ 59,90","São Vicente
Carnes, Aves E Peixes
Carnes
Bovinos Resfriados",2025/05/20 10:50
Picanha Bovina Bandeja Kg,"R$ 69,90","São Vicente
Carnes, Aves E Peixes
Carnes
Bovinos Resfriados",2025/05/20 10:50
Coxão Duro Bovino Stretto Reserva Bandeja Kg,"R$ 52,90","São Vicente
Carnes, Aves E Peixes
Carnes
Bovinos Resfriados",2025/05/20 10:50
Bife De Chorizo Bovino Friboi 1953 Kg,"R$ 89,90","São Vicente
Carnes, Aves E Peixes
Carnes
Bovinos Resfriados",2025/05/20 10:50
Paleta Bovina Raquete Friboi 1953 Embalada Kg,"R$ 64,90","São Vicente
Carnes, Aves E Peixes
Carnes
Bovinos Resfriados",2025/05/20 10:50
Costela Gaúcha C/Osso Reserva Granel Kg,"R$ 28,90","São Vicente
Carnes, Aves E Peixes
Carnes
Bovinos Resfriados",2025/05/20 10:50
Picanha Maturatta Bandeja Kg,"R$ 89,90","São Vicente
Carnes, Aves E Peixes
Carnes
Bovinos Resfriados",2025/05/20 10:50
Capa De Filé Bovino Bandeja Kg,"R$ 39,90","São Vicente
Carnes, Aves E Peixes
Carnes
Bovinos Resfriados",2025/05/20 10:50
Patinho Bovino Flanbeef Reserva Bandeja Kg,"R$ 54,90","São Vicente
Carnes, Aves E Peixes
Carnes
Bovinos Resfriados",2025/05/20 10:50
Carne Moída Incrível! 100% Vegetal 200g,"R$ 22,99","São Vicente
Carnes, Aves E Peixes
Carnes
Bovinos Resfriados",2025/05/20 10:50
Picanha Bovina Kg,"R$ 79,90","São Vicente
Carnes, Aves E Peixes
Carnes
Bovinos Resfriados",2025/05/20 10:50
Maminha Bovina Bassi Kg,"R$ 69,90","São Vicente
Carnes, Aves E Peixes
Carnes
Bovinos Resfriados",2025/05/20 10:50
Lagarto Bovino Bife Reserva Bandeja Kg,"R$ 49,90","São Vicente
Carnes, Aves E Peixes
Carnes
Bovinos Resfriados",2025/05/20 10:50
Miúdo Lingua De Boi Congelado Pacote Kg,"R$ 16,90","São Vicente
Carnes, Aves E Peixes
Carnes
Bovinos Resfriados",2025/05/20 10:50
Contra Filé Bovino Com Osso Maturatta Tbone Congelado Kg,"R$ 54,90","São Vicente
Carnes, Aves E Peixes
Carnes
Bovinos Resfriados",2025/05/20 10:50
Contra Filé Bovino Com Osso Maturatta Chuleta Congelado Kg,"R$ 49,90","São Vicente
Carnes, Aves E Peixes
Carnes
Bovinos Resfriados",2025/05/20 10:50
Maminha Bovina Friboi 1953 Resfriada Kg,"R$ 79,90","São Vicente
Carnes, Aves E Peixes
Carnes
Bovinos Resfriados",2025/05/20 10:50
Maminha Bovina Reserva Peça Kg,"R$ 59,90","São Vicente
Carnes, Aves E Peixes
Carnes
Bovinos Resfriados",2025/05/20 10:50
Paleta Bovina Peixinho Reserva Bandeja Kg,"R$ 49,90","São Vicente
Carnes, Aves E Peixes
Carnes
Bovinos Resfriados",2025/05/20 10:50
Picanha Bovina Reserva Peça Kg,"R$ 109,90","São Vicente
Carnes, Aves E Peixes
Carnes
Bovinos Resfriados",2025/05/20 10:50
Patinho Bovino Duckbeef Reserva Bandeja Kg,"R$ 54,90","São Vicente
Carnes, Aves E Peixes
Carnes
Bovinos Resfriados",2025/05/20 10:50
Contra Filé Bovino Porcionado Bandeja Granel,"R$ 64,90","São Vicente
Carnes, Aves E Peixes
Carnes
Bovinos Resfriados",2025/05/20 10:50
Picanha Bovina Resfriada Friboi 1953 Congelada Kg,"R$ 149,90","São Vicente
Carnes, Aves E Peixes
Carnes
Bovinos Resfriados",2025/05/20 10:50
Almôndega Bovina Bandeja Congelada Kg,"R$ 42,90","São Vicente
Carnes, Aves E Peixes
Carnes
Bovinos Temperados",2025/05/20 10:50
Kibe Bandeja Kg,"R$ 32,90","São Vicente
Carnes, Aves E Peixes
Carnes
Bovinos Temperados",2025/05/20 10:50
Beef Jerky Jack Links Sweet & Hot 30g,"R$ 11,45","São Vicente
Carnes, Aves E Peixes
Carnes
Bovinos Temperados",2025/05/20 10:50
Beef Jerky Jack Links Teriyaki - 30g,"R$ 11,45","São Vicente
Carnes, Aves E Peixes
Carnes
Bovinos Temperados",2025/05/20 10:50
Ovino Paleta Don Casco Congelada Kg,"R$ 79,90","São Vicente
Carnes, Aves E Peixes
Carnes Especiais
Carnes Especiais",2025/05/20 10:50
Filé De Tilápia Copacol 800g,"R$ 52,90","São Vicente
Carnes, Aves E Peixes
Peixes
Peixes Congelados",2025/05/20 10:50
Filé De Tilápia Copacol 400g,"R$ 29,90","São Vicente
Carnes, Aves E Peixes
Peixes
Peixes Congelados",2025/05/20 10:50
Filé De Salmão Seara Iqf 500g,"R$ 72,90","São Vicente
Carnes, Aves E Peixes
Peixes
Peixes Congelados",2025/05/20 10:50
Filé De Tilápia Brazilian Fish Fresco 500g,"R$ 33,90","São Vicente
Carnes, Aves E Peixes
Peixes
Peixes Congelados",2025/05/20 10:50
Filé De Merluza Seara Pescados 500g,"R$ 29,90","São Vicente
Carnes, Aves E Peixes
Peixes
Peixes Congelados",2025/05/20 10:50
Iscas De Tilápia Em Pedaços Brazilian Fish Congelada 300g,"R$ 18,90","São Vicente
Carnes, Aves E Peixes
Peixes
Peixes Congelados",2025/05/20 10:50
Tirinhas De Tilápia Empanada Copacol Congelada 300g,"R$ 12,90","São Vicente
Carnes, Aves E Peixes
Peixes
Peixes Congelados",2025/05/20 10:50
Filé De Tilápia Copacol Empanado Tradicional 400g,"R$ 34,90","São Vicente
Carnes, Aves E Peixes
Peixes
Peixes Congelados",2025/05/20 10:50
Posta De Tilápia Copacol Congelada 800g,"R$ 29,90","São Vicente
Carnes, Aves E Peixes
Peixes
Peixes Congelados",2025/05/20 10:50
Filé De Polaca Do Alasca 500g,"R$ 22,90","São Vicente
Carnes, Aves E Peixes
Peixes
Peixes Congelados",2025/05/20 10:50
Lombo Bacalhau Saithe Dessalgado Riberalves Congelado 800g,"R$ 79,99","São Vicente
Carnes, Aves E Peixes
Peixes
Peixes Congelados",2025/05/20 10:50
Kani Bom Peixe 250g,"R$ 17,90","São Vicente
Carnes, Aves E Peixes
Peixes
Peixes Congelados",2025/05/20 10:50
Filé De Merluza Argentina Congelado Bom Peixe 500g,"R$ 29,90","São Vicente
Carnes, Aves E Peixes
Peixes
Peixes Congelados",2025/05/20 10:50
Sardinha Espalmada Laje Bom Peixe Congelado 500g,"R$ 18,90","São Vicente
Carnes, Aves E Peixes
Peixes
Peixes Congelados",2025/05/20 10:50
Filé De Tilápia Copacol Empanado Multigrãos Iqf 400g,"R$ 34,90","São Vicente
Carnes, Aves E Peixes
Peixes
Peixes Congelados",2025/05/20 10:50
File De Abadejo Sem Pele Mar & Rio - Pacote 400gr,"R$ 62,90","São Vicente
Carnes, Aves E Peixes
Peixes
Peixes Congelados",2025/05/20 10:50
Filé De Sardinha Espalmado Copacol Congelada 800g,"R$ 32,90","São Vicente
Carnes, Aves E Peixes
Peixes
Peixes Congelados",2025/05/20 10:50
File De Merluza Argentina Sem Pele Mar & Rio Pacote - 400g,"R$ 24,90","São Vicente
Carnes, Aves E Peixes
Peixes
Peixes Congelados",2025/05/20 10:50
Iscas De Tilápia Copacol Empanada Congelada 300g,"R$ 28,90","São Vicente
Carnes, Aves E Peixes
Peixes
Peixes Congelados",2025/05/20 10:50
Tentáculos De Polvo Mar & Rio Skin Pack 300g,"R$ 64,90","São Vicente
Carnes, Aves E Peixes
Peixes
Peixes Congelados",2025/05/20 10:50
Camarão Descascado Brazilian Fish 400g,"R$ 59,90","São Vicente
Carnes, Aves E Peixes
Peixes
Peixes Congelados",2025/05/20 10:50
Filé De Tilápia Brazilian Fish Congelado 250g,"R$ 17,90","São Vicente
Carnes, Aves E Peixes
Peixes
Peixes Congelados",2025/05/20 10:50
Filé De Tilápia Brazilian Fish Congelada 800g,"R$ 52,90","São Vicente
Carnes, Aves E Peixes
Peixes
Peixes Congelados",2025/05/20 10:50
Posta De Tilápia Seara Iqf 500g Congelada,"R$ 24,90","São Vicente
Carnes, Aves E Peixes
Peixes
Peixes Congelados",2025/05/20 10:50
Filé De Merluza Copacol Congelado 800g,"R$ 59,90","São Vicente
Carnes, Aves E Peixes
Peixes
Peixes Congelados",2025/05/20 10:50
Posta De Cação Copacol Congelado 800g,"R$ 46,90","São Vicente
Carnes, Aves E Peixes
Peixes
Peixes Congelados",2025/05/20 10:50
Costelinha De Tilápia Copacol 600g,"R$ 24,90","São Vicente
Carnes, Aves E Peixes
Peixes
Peixes Congelados",2025/05/20 10:50
Peixe Congelado Manjubinha 500g,"R$ 19,90","São Vicente
Carnes, Aves E Peixes
Peixes
Peixes Congelados",2025/05/20 10:50
Pescada Espalmada Oveva Mar & Rio - Pacote 800g,"R$ 30,90","São Vicente
Carnes, Aves E Peixes
Peixes
Peixes Congelados",2025/05/20 10:50
Posta De Tilápia Brazilian Fish Congelada 700g,"R$ 32,90","São Vicente
Carnes, Aves E Peixes
Peixes
Peixes Congelados",2025/05/20 10:50
Cação Em Posta Só Pesca 500g,"R$ 26,90","São Vicente
Carnes, Aves E Peixes
Peixes
Peixes Congelados",2025/05/20 10:50
Cação Em Posta Congelado Bom Peixe 500g,"R$ 26,90","São Vicente
Carnes, Aves E Peixes
Peixes
Peixes Congelados",2025/05/20 10:50
Bacalhau Desfiado Dessalgado Riberalves Congelado 400g,"R$ 44,90","São Vicente
Carnes, Aves E Peixes
Peixes
Peixes Congelados",2025/05/20 10:50
"Tirinhas De Tilápia Empanada Copacol Congelada 1,5kg","R$ 47,90","São Vicente
Carnes, Aves E Peixes
Peixes
Peixes Congelados",2025/05/20 10:50
Cação Em Posta Mar & Rio Pacote 800g,"R$ 36,90","São Vicente
Carnes, Aves E Peixes
Peixes
Peixes Congelados",2025/05/20 10:50
File De Robalo Mar & Rio Pedaço Sem Pele Skin Pack - 300g,"R$ 52,90","São Vicente
Carnes, Aves E Peixes
Peixes
Peixes Congelados",2025/05/20 10:50
Camarão Ao Molho Vivenda Do Camarão Tailandes 230g,"R$ 24,99","São Vicente
Carnes, Aves E Peixes
Peixes
Peixes Congelados",2025/05/20 10:50
Lombo Bacalhau Morhua Dessalgado Riberalves Congelado 800g,"R$ 139,90","São Vicente
Carnes, Aves E Peixes
Peixes
Peixes Congelados",2025/05/20 10:50
Camarão Descascado 7 Barbas Mar & Rio Pacote 200g,"R$ 26,90","São Vicente
Carnes, Aves E Peixes
Peixes
Peixes Congelados",2025/05/20 10:50
Camarão Ao Requeijão Vivenda Do Camarão Com Catupiry Congelado 230g,"R$ 26,90","São Vicente
Carnes, Aves E Peixes
Peixes
Peixes Congelados",2025/05/20 10:50
Tirinhas De Tilápia Brazilian Fish Congelado 500g,"R$ 38,90","São Vicente
Carnes, Aves E Peixes
Peixes
Peixes Congelados",2025/05/20 10:50
Filé De Tilápia Seara Pescados Iqf 600g,"R$ 29,90","São Vicente
Carnes, Aves E Peixes
Peixes
Peixes Congelados",2025/05/20 10:50
Bolinho De Bacalhau Riberalves 360g,"R$ 27,99","São Vicente
Carnes, Aves E Peixes
Peixes
Peixes Frescos",2025/05/20 10:50
Peixe Pollaca Salgada Tipo Bacalhau Lasca Ou Desfiada Kg,"R$ 39,90","São Vicente
Carnes, Aves E Peixes
Peixes
Peixes Frescos",2025/05/20 10:50
Peixe Zarbo Salgado Tipo Bacalhau Kg,"R$ 54,90","São Vicente
Carnes, Aves E Peixes
Peixes
Peixes Frescos",2025/05/20 10:50
Bacalhau Desfiado Dessalgado Brasmar Congelado - 450g,"R$ 32,99","São Vicente
Carnes, Aves E Peixes
Peixes
Peixes Frescos",2025/05/20 10:50
Lombo Bacalhau Morhua Dessalgado Brasmar Congelado 1kg,"R$ 129,90","São Vicente
Carnes, Aves E Peixes
Peixes
Peixes Frescos",2025/05/20 10:50
Lombo Bacalhau Riberalves Gadus De Descongelado 1kg,"R$ 139,90","São Vicente
Carnes, Aves E Peixes
Peixes
Peixes Frescos",2025/05/20 10:50
Lombo De Bacalhau Kg,"R$ 199,90","São Vicente
Carnes, Aves E Peixes
Peixes
Peixes Frescos",2025/05/20 10:50
Bacalhau Porto Gadus Morhua Granel Kg,"R$ 129,90","São Vicente
Carnes, Aves E Peixes
Peixes
Peixes Frescos",2025/05/20 10:50
Bacalhau Do Porto Desfiado Kg,"R$ 199,88","São Vicente
Carnes, Aves E Peixes
Peixes
Peixes Frescos",2025/05/20 10:50
Costela Suína Congelada Bandeja,"R$ 29,90","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Congelados",2025/05/20 10:50
Bisteca Suína Congelada Bandeja Kg,"R$ 24,90","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Congelados",2025/05/20 10:50
Filé Mignon Suíno Congelado Kg,"R$ 26,90","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Congelados",2025/05/20 10:50
Panceta Suina Congelada Granel,"R$ 32,90","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Congelados",2025/05/20 10:50
Filé Mignon Suino Congelado Embalado Kg,"R$ 25,90","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Congelados",2025/05/20 10:50
Panceta Suína Congelada Bandeja Kg,"R$ 32,90","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Congelados",2025/05/20 10:50
Costela Suína Sadia Tiras Congeladas Kg,"R$ 30,90","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Congelados",2025/05/20 10:50
Bisteca Suína Sadia Com Osso Congelada 800g,"R$ 22,90","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Congelados",2025/05/20 10:50
Filé Mignon Suino Congelado Bandeja Kg,"R$ 29,90","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Congelados",2025/05/20 10:50
Bisteca Suína Sadia Fatiada E Congelada Kg,"R$ 27,90","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Congelados",2025/05/20 10:50
Filé De Panceta Suína Pamplona Sem Osso Temperada Kg,"R$ 38,90","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Congelados",2025/05/20 10:50
Carne Suína A Passarinho Pamplona Temperada 700g,"R$ 19,90","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Congelados",2025/05/20 10:50
Picanha Suína Perdigão Na Brasa Congelado Kg,"R$ 38,90","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Congelados",2025/05/20 10:50
Camarão Congelado Cinza Qualimar Parcialmente Cozido E Descascado 50/75 350g,"R$ 49,90","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Congelados",2025/05/20 10:50
Panceta Suína Seara Congelada,"R$ 39,90","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Congelados",2025/05/20 10:50
Matambrito Suíno Frimesa Congelado Kg,"R$ 36,90","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Congelados",2025/05/20 10:50
Porco A Passarinho Frimesa Temperada 1kg,"R$ 38,90","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Congelados",2025/05/20 10:50
Picanha Suína Frimesa Congelada Kg,"R$ 48,90","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Congelados",2025/05/20 10:50
Panceta Suína Frimesa Barriga Congelada Kg,"R$ 34,90","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Congelados",2025/05/20 10:50
Picanha Suína Frimesa Temperada Congelada Kg,"R$ 48,90","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Congelados",2025/05/20 10:50
Bisteca Suína Bandeja Kg,"R$ 24,90","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Resfriados",2025/05/20 10:50
Pernil Sem Osso Bandeja Kg,"R$ 22,90","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Resfriados",2025/05/20 10:50
Lombo Suíno Bandeja Kg,"R$ 29,90","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Resfriados",2025/05/20 10:50
Pernil Em Bife Bandeja Kg,"R$ 24,90","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Resfriados",2025/05/20 10:50
Costela Suína A Granel Kg,"R$ 33,90","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Resfriados",2025/05/20 10:50
Pernil C/ Couro Bandeja Kg,"R$ 17,69","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Resfriados",2025/05/20 10:50
Toucinho Suíno Bandeja Kg,"R$ 19,90","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Resfriados",2025/05/20 10:50
Panceta Suína Bandeja Kg,"R$ 26,90","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Resfriados",2025/05/20 10:50
Copa Lombo Sem Osso Bandeja Kg,"R$ 27,90","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Resfriados",2025/05/20 10:50
Pernil Suíno C/ Osso E Couro Peça Kg,"R$ 18,99","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Resfriados",2025/05/20 10:50
Filé Mignon Suíno Bandeja Kg,"R$ 26,90","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Resfriados",2025/05/20 10:50
Pernil Com Osso Bandeja Kg,"R$ 17,69","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Resfriados",2025/05/20 10:50
Pão Com Linguiça Aurora Choripan - 400g,"R$ 23,99","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Resfriados",2025/05/20 10:50
Carne Moída Suína Pamplona 500g,"R$ 12,90","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Resfriados",2025/05/20 10:50
Costela Barbecue Seara Gourmet 1kg,"R$ 69,90","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Resfriados",2025/05/20 10:50
Pé Suíno Bandeja Kg,"R$ 14,90","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Resfriados",2025/05/20 10:50
Joelho Suíno Com Couro Kg,"R$ 18,90","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Resfriados",2025/05/20 10:50
Rabo Suíno Bandeja Kg,"R$ 17,75","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Resfriados",2025/05/20 10:50
Lombo Suíno Assa Fácil Sadia Kg,"R$ 34,90","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Resfriados",2025/05/20 10:50
Suã Suíno Bandeja Kg,"R$ 12,90","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Resfriados",2025/05/20 10:50
Filé Mignon Suíno Pamplona Sem Osso Temperado Kg,"R$ 38,90","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Resfriados",2025/05/20 10:50
Lombo Suíno Pamplona Sem Osso Temperado Kg,"R$ 36,90","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Resfriados",2025/05/20 10:50
Costela Suína Bandeja Kg,"R$ 35,90","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Resfriados",2025/05/20 10:50
Pernil Suíno Pamplona Sem Osso Temperado Kg,"R$ 34,90","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Resfriados",2025/05/20 10:50
Bisteca Suína Copa Bandeja Kg,"R$ 27,90","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Resfriados",2025/05/20 10:50
Contra File Suíno Pamplona Sem Osso Temperada Kg,"R$ 38,90","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Resfriados",2025/05/20 10:50
Bisteca Suino Familiar Bandeja Kg,"R$ 25,90","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Resfriados",2025/05/20 10:50
Pernil Suíno Com Osso E Couro Bandeja Kg,"R$ 18,99","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Resfriados",2025/05/20 10:50
Costela Suína Com Couro Bandeja Kg,"R$ 34,90","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Resfriados",2025/05/20 10:50
Paleta Suína Com Osso E Couro Bandeja Kg,"R$ 18,99","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Resfriados",2025/05/20 10:50
Costela Suina Perdigão Nabrasa Kg,"R$ 34,90","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Resfriados",2025/05/20 10:50
Picanha Suína Temperada Resfriada Frinni Kg,"R$ 42,90","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Resfriados",2025/05/20 10:50
Costela Suína Familiar Bandeja Kg,"R$ 34,90","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Resfriados",2025/05/20 10:50
Bisteca Suína Com Couro Bandeja Kg,"R$ 26,90","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Resfriados",2025/05/20 10:50
Costela Suína Temperada Perdigão Kg,"R$ 38,90","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Resfriados",2025/05/20 10:50
Filé Mignon Suíno Frinni Temperado Resfriado Kg,"R$ 35,90","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Resfriados",2025/05/20 10:50
Alcatra Suína Temperada Resfriada Frinni Kg,"R$ 38,90","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Resfriados",2025/05/20 10:50
Orelha Suína Bandeja Kg,"R$ 18,90","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Resfriados",2025/05/20 10:50
Lombo Eder Canadense Fatiado 80g,"R$ 7,49","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Resfriados",2025/05/20 10:50
Sobrepaleta Suína Pamplona Sem Osso Temperada Kg,"R$ 36,90","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Resfriados",2025/05/20 10:50
Costela Suína Temperada Resfriada Frinni Kg,"R$ 38,90","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Resfriados",2025/05/20 10:50
Panceta Suína Temperada Resfriada Frinni Kg,"R$ 39,90","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Resfriados",2025/05/20 10:50
Joelho Suíno Bandeja Kg,"R$ 18,90","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Resfriados",2025/05/20 10:50
Filé De Costela Suína Pamplona Sem Osso Temperada Kg,"R$ 38,90","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Resfriados",2025/05/20 10:50
Alcatra Suína Pamplona Sem Osso Temperada Kg,"R$ 38,90","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Resfriados",2025/05/20 10:50
Lombo Suína Temperada Resfriada Frinni Kg,"R$ 34,90","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Resfriados",2025/05/20 10:50
Pernil Sadia Congelado Granel Kg,"R$ 24,90","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Sazonais",2025/05/20 10:50
Pernil Com Osso E Sem Tempero Inteiro Congelado Seara Kg,"R$ 31,98","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Sazonais",2025/05/20 10:50
Lombo Congelados Sadia Kg,"R$ 24,90","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Sazonais",2025/05/20 10:50
Pernil Temperado Sem Osso Seara Congelado Kg,"R$ 31,99","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Sazonais",2025/05/20 10:50
Pernil Seara Temperado Kg,"R$ 14,99","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Sazonais",2025/05/20 10:50
Pernil Com Osso E Sem Tempero Congelado Seara Kg,"R$ 19,99","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Sazonais",2025/05/20 10:50
Copa Lombo Suino Sem Osso Frimesa Temperado Kg,"R$ 45,90","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Sazonais",2025/05/20 10:50
